TCGA.DD.A11D.01A.11R.A131.07	TCGA.DD.AACT.01A.11R.A41C.07	TCGA.G3.AAUZ.01A.11R.A38B.07	TCGA.EP.A26S.11A.12R.A16W.07
ENSG00000155428	0.0249193048740967	0	0.0857407968666663	0.0113031656284853
ENSG00000155438	6.07246382615314	10.7949391631701	8.07713908198961	5.19202504215025
ENSG00000155463	27.2774545090184	33.2127711185566	40.1287707987545	26.2864228464805
ENSG00000155465	0.892040081671342	2.1929051606026	4.03609810109512	1.9775856735154
ENSG00000155495	0.118177031311583	0	0.0216861968655737	0
ENSG00000155506	28.6573895309494	16.2038595475195	10.657080516686	8.78304815462252
ENSG00000155508	9.50347566791854	6.22700097152721	6.81335379532421	5.87718698788359
ENSG00000155511	0.00589366881219876	0	0	0.00267331352460672
ENSG00000155530	0.0319074248308858	0.0892791732277287	0.0146380114789756	0.0144729120440612
ENSG00000155542	4.86226584912116	2.56650247654536	2.4022251673082	4.80681256035337
ENSG00000155545	3.58238785527806	1.99397536679663	1.12215722311374	1.75598129386803
ENSG00000155561	3.92998038247405	2.53019196099784	1.80663220719853	1.58534744854681
ENSG00000155592	0.24594688115136	0.48797957250445	0.7785396562491	0.44218019998182
ENSG00000155621	1.94492135602706	1.51842186582842	1.94485222160975	1.2405913494679
ENSG00000155622	0	0	0	0
ENSG00000155629	12.6075183935155	48.3542837351788	8.88790921173766	24.0596458382472
ENSG00000155636	1.10093892485255	2.08240186103016	1.26528422906477	0.839157083855666
ENSG00000155657	0.0141680293038289	0.015143180229478	0.00974969509525378	0.0053088368558311
ENSG00000155659	1.25961965733448	3.70256979835489	3.60463706279177	5.10732764733682
ENSG00000155660	196.434596914605	306.000115581081	54.2506211135589	61.5417069551201
ENSG00000155666	9.55121935192578	12.3711540451477	9.99531523505357	6.9602616779306
ENSG00000155714	0	0.0303091150498343	0.0521788470788879	0.022929036211052
ENSG00000155719	0.101612699486608	0.226294980671967	0.179805942943689	0.0658436832727299
ENSG00000155729	2.7690941844787	2.66198565764555	1.34648047324285	2.76639211835939
ENSG00000155744	1.30123467592318	0.544628784800975	0.699486153801347	0.806045417769033
ENSG00000155749	0.0648502391904203	0.0194416540391949	0.078096436664096	0.00735386679443622
ENSG00000155754	0.0122064809796918	0.0292753498775976	0	0.0083051198830489
ENSG00000155755	0.607608587192969	0.620415444079817	0.575438502576177	0.297435769354724
ENSG00000155760	0.252809221513575	0.961754795564216	0.0959834782233736	0.371695184828915
ENSG00000155761	0	0.0116526378195636	0	0.00220382345442738
ENSG00000155792	5.78799113210335	14.1485521021128	7.39827265139507	5.3636138806559
ENSG00000155816	0	0.0062700391873375	0	0.00237166204514379
ENSG00000155827	9.04210259219605	5.22186050430914	4.14820068495532	4.31829697012119
ENSG00000155833	0	0	0	0
ENSG00000155846	0.216464060128887	0.282481640586523	0.181817870721233	0.307553489446532
ENSG00000155849	9.3930661746331	7.20167783945663	3.23478580719741	4.47306901357003
ENSG00000155850	1.24904931609024	0.958608288269214	0.312295996508167	0.251173686707245
ENSG00000155858	0.388323311069611	0.661736736054613	0.341061887900668	0.28275081698231
ENSG00000155868	2.98315825001936	2.65359961563282	1.76371888975103	2.23616332500259
ENSG00000155875	0.0160271851262651	0	0.0110290686774654	0.0218093476871679
ENSG00000155876	29.8725852041681	29.7546623397849	24.8545788878061	28.5211092431792
ENSG00000155886	0.00312969221137134	0	0.00215369012503488	0
ENSG00000155890	0	0	0	0
ENSG00000155893	0.614891938451736	0.397787089318064	0.785029373909091	0.385335191880179
ENSG00000155897	0	0	0	0.00770929956136166
ENSG00000155903	0.916829786559434	1.1281804140753	0.696892155508725	0.788241778331312
ENSG00000155906	7.62095246149558	15.5795390539546	6.96748028906793	9.92593525336402
ENSG00000155918	0	0	0	0
ENSG00000155926	0.750611921663966	1.89374442343535	2.05271070331034	1.33535225347246
ENSG00000155957	17.3561438978274	17.7928674237775	12.6415394404633	10.4106290742848
ENSG00000155959	9.17846282729183	10.1691035918239	8.2247088239893	8.34463241860951
ENSG00000155961	0.0383920816890506	0.0690580863874399	0.0924679635252495	0.0609500229324886
ENSG00000155962	0.760249979209729	1.56503484351297	1.48229852210169	1.24143242834889
ENSG00000155966	0.00244733461225306	0.00293477608986829	0	0
ENSG00000155970	1.30620354331281	1.56636322153208	0.162374855789578	0.768315128579532
ENSG00000155974	0.00644959002684635	0.0386708513528848	0.0133148093293711	0.0117018969313306
ENSG00000155975	5.43770114817858	8.50245430570623	1.54301976260864	2.63133825199615
ENSG00000155980	0.0346576870673391	0	0	0.00262006758215233
ENSG00000156006	16.082564991361	10.3142239488573	3.85249873969742	29.2604073918939
ENSG00000156009	0.0637141317803609	0.0191010568803643	0	0
ENSG00000156011	3.03316329387102	1.73236945508361	1.33672029332335	4.18226797343459
ENSG00000156017	4.30898827502087	3.00851358267542	1.72083647754914	2.7156334370132
ENSG00000156026	2.35821337378625	4.42954930970552	1.61561830324131	1.85061289609056
ENSG00000156030	1.59245168522453	1.80491885200115	0.663799717677418	1.45030050639131
ENSG00000156042	0.161010166102449	0.0603371704028261	0.128111062024828	0.0684681734899274
ENSG00000156049	0.759024757647749	1.31654149985403	0.802135899775986	1.15581927337211
ENSG00000156050	0.800191999328829	0.999137970883834	0.30654752778715	0.336766705213576
ENSG00000156052	7.76846658294023	3.56588893896749	3.6854512578856	4.13510212822489
ENSG00000156076	0	0	0	0.00681826344881822
ENSG00000156096	358.582042975732	1088.16361344831	270.677947038375	331.30691036874
ENSG00000156097	0.00683622466572456	0.0245934355606561	0.0282259888079658	0.00310084811998682
ENSG00000156103	0.0203744100242441	0.00698069426048267	0.00200294299653919	0.00660117390485168
ENSG00000156110	21.7107481124049	19.4989640454761	21.7643481803357	30.0446993668953
ENSG00000156113	0.141683860300208	0.166363719414976	0.324998019183994	1.31880183333144
ENSG00000156127	0.446258980143262	1.72891851991412	2.55122615982856	0.840817116649572
ENSG00000156136	2.811679299951	3.35683492698102	2.54854732365463	1.27535165937015
ENSG00000156140	0.0346695928341091	0.110866182428937	0.0397629940810717	0.031451611676651
ENSG00000156150	0	0	0	0
ENSG00000156162	3.45802101443915	4.13374365070102	2.16669497971921	2.24813890517824
ENSG00000156170	2.70553849505934	8.6095484815391	9.12740887790109	2.97522910099342
ENSG00000156171	7.63888753598199	13.5788613941608	8.6065283408682	7.3103198539349
ENSG00000156172	0.454063518626686	0.44770035658644	0.652699887365325	0.324957536139867
ENSG00000156194	0	0	0	0
ENSG00000156206	0.0412520681545439	0.024734170528099	0.127743799133047	0.00935577780408043
ENSG00000156218	4.77835144034786	2.04016784633632	0.59642214614313	2.86007377288383
ENSG00000156219	0	0	0.0146797813278376	0.0387045620759801
ENSG00000156222	16.2434450460458	27.9578216901485	9.10450216782445	22.8586012590799
ENSG00000156232	1.87297813933124	2.91824906027457	2.00140299606233	0.864522656332782
ENSG00000156234	0	0.536544400749186	1.46251134804987	0.291740060485842
ENSG00000156239	1.45213215453369	1.55892892922712	1.01355667580719	0.715131424552472
ENSG00000156253	6.91522791367142	3.97677336782659	6.07556958792758	5.27712435369976
ENSG00000156256	5.36853446857332	5.33327407837916	4.67225859952959	4.22962394658613
ENSG00000156261	38.3726223608628	34.7479567535191	37.1554856686144	26.0358977457931
ENSG00000156265	2.1537994513732	3.25738271867877	1.33834296876923	0.838421626288746
ENSG00000156269	0.0334072111023143	0	0.0114945457567031	0
ENSG00000156273	5.23655283391706	9.34237360503662	2.6805703107769	3.68190481002766
ENSG00000156282	0	0	0	0
ENSG00000156284	0	0	0	0.0147575179869005
ENSG00000156298	2.78433092176261	5.34645486077862	2.46173550354215	8.44096014665725
ENSG00000156299	0.140171089916794	0.53788576175106	0.794174130977499	0.656996502155709
ENSG00000156304	5.47178726391148	4.80094792118612	5.57080021235056	3.3007777614593
ENSG00000156313	0.493995030543766	0.440057577266442	0.388504554713655	0.246478721854635
ENSG00000156345	0.64188832744016	0.799057986973454	0.408059507530073	0.302246197025552
ENSG00000156374	2.38353709849544	3.67233664693268	2.09699688838923	2.44969504405693
ENSG00000156381	2.48544783785866	1.43326925514906	3.22799378838292	0.626068011472221
ENSG00000156384	1.02960002174412	1.26150852306885	1.80209698803593	1.02540694174582
ENSG00000156395	0	0	0	0.00265055994414715
ENSG00000156398	2.55272255799532	1.23386261980472	3.78303480961084	4.17374247274962
ENSG00000156411	25.0837812986725	29.9581943253755	66.0870836463795	27.2900932890997
ENSG00000156413	0.268098992509009	21.7974904248019	4.08833547826456	5.86146786297051
ENSG00000156414	0	0.0253083012116245	0	0.00638196302737563
ENSG00000156427	0	0.0609387192316156	0.0815962266253773	0.0153668414888773
ENSG00000156453	10.2053209967378	7.10372808655166	3.58866289576924	9.95211543266655
ENSG00000156463	2.62192686115095	0.676314360682178	0.689504642539325	1.29541898214102
ENSG00000156466	0.145435553980138	0.261603450730048	0.0750608435147257	0.0659682187450102
ENSG00000156467	19.2734620065682	34.3064986071091	81.1932280369796	24.1028095619724
ENSG00000156469	4.15837844252831	16.1471265300024	9.70514042754345	4.33127844455823
ENSG00000156471	7.68084504299711	15.0549829781202	17.00142121219	11.4599296408719
ENSG00000156475	0.0031428495497039	0.0527634575708719	0.0216274431558296	0.025660213450317
ENSG00000156482	182.358987484311	496.031674798154	1204.39542967271	321.012406764311
ENSG00000156486	0	0.0386486224672633	0.0133071556738839	0
ENSG00000156500	0.29806820570305	0.357435161856322	0.363612803465967	0.374875428717585
ENSG00000156502	5.45786949144617	11.3683584911154	7.99626127299998	5.67001188863691
ENSG00000156504	1.84302625854537	2.7416507273719	1.44486918436893	0.821870260850684
ENSG00000156508	377.444984316186	230.539339351726	495.210153031941	631.144996668729
ENSG00000156509	0.0873226776898909	0.274876727695625	0.398102142492535	0.00495109461338584
ENSG00000156510	9.59349329959124	17.0486019768888	5.31527862169637	0.504643908650456
ENSG00000156515	3.15093002933384	2.79059641605258	2.40792886731835	2.04946567896444
ENSG00000156521	3.72968959339526	3.69759559052251	5.38091735330349	3.59706806286306
ENSG00000156531	2.21964558439369	1.87338863228069	0.924249396776631	1.24087810098806
ENSG00000156535	0.279119540819315	0.476321557980806	0.135437808049143	0.11362080117986
ENSG00000156564	0.0102877864159115	0.0740209763877604	0.0141590306752293	0.00466644452552145
ENSG00000156574	0.0202048417898081	0	0	0.0183294577759221
ENSG00000156575	0	0	0	0
ENSG00000156587	41.7679550322948	45.7527749029191	33.6580322041944	29.8394949706599
ENSG00000156599	17.2242812076067	15.3031150605344	10.1014639634685	10.6219718490746
ENSG00000156603	3.33079817624064	4.34036530521895	6.9832058913386	3.17272025314414
ENSG00000156639	25.5356245802073	35.5833963154834	9.6630336575668	10.812052148638
ENSG00000156642	27.8013458850945	20.1635557120738	9.25343168739934	9.35490433245723
ENSG00000156650	1.62785877803695	1.08070446882529	0.597816247490767	1.09928639293806
ENSG00000156671	1.78513491873847	1.03543978649987	0.894622070839507	1.14197015105959
ENSG00000156675	4.12599372598505	2.6546531961981	0.0978044424634486	0.982641738576746
ENSG00000156687	0.00388375220272807	0.00465728840121559	0	0
ENSG00000156689	0	0	0.0141158628987805	0.0279133053630278
ENSG00000156697	3.8535781954617	4.00495728956526	3.53577401869774	2.01167272519827
ENSG00000156709	35.7947438043599	31.939691403816	23.7503396960809	37.690653102181
ENSG00000156711	2.23151651216794	0.891990994511317	0.239122170732084	0.270903824375415
ENSG00000156735	3.95110604229866	4.62028528789085	1.05014665643566	3.11490673725483
ENSG00000156738	0.0387235241208985	0.487579899141249	0.373064992409783	0.0483027365706495
ENSG00000156755	0	0	0	0
ENSG00000156787	0.662830739298148	1.61273572198347	1.85094353030268	0.296296574727284
ENSG00000156795	3.1587851248855	5.16781592024408	5.52743487245068	1.19740778740393
ENSG00000156802	2.69007590352445	2.97939417897151	5.52854809338112	1.37648793287053
ENSG00000156804	0.389087011156936	1.3459107695061	0.621315649892349	0.2488908801646
ENSG00000156831	8.27654569416653	18.7022204190431	19.2561632326996	4.09893458167708
ENSG00000156853	2.28573325085632	2.58176066924494	2.30390621634113	1.38955324846378
ENSG00000156858	7.71304132081013	11.7575417481206	10.3755249265337	3.8609388293155
ENSG00000156860	7.91211890622639	10.5973839021916	6.5576869849696	4.12000387158288
ENSG00000156869	5.74083836522554	6.35701432390629	0.380358725457803	6.80912320767512
ENSG00000156873	2.49013093479193	3.71441241866366	6.20231494647698	2.65294827140501
ENSG00000156875	8.04381162734616	7.39423440937942	3.82637989041626	6.20371620189265
ENSG00000156876	0.355721194955006	0.538292019879271	0.448779246439577	0.322703671266424
ENSG00000156885	0	4.85930887036468	14.1004637756181	6.55455161388189
ENSG00000156886	0.146190707275184	0.391864627042566	0.727876243338953	0.323752481766814
ENSG00000156920	0	0	0	0
ENSG00000156925	0	0	0	0
ENSG00000156928	6.88514499486169	11.2781073402633	9.13376090668654	5.92023722725872
ENSG00000156931	2.67288799159743	2.54981510796395	1.44486918436893	1.36054549619671
ENSG00000156958	3.39648385456055	4.16432598147522	0.93928161126816	2.67519629608697
ENSG00000156959	0	0.00826668691215767	0	0.0125076013102091
ENSG00000156966	0.108929503227298	0.849064140918429	0.181152304227199	0.374688045725694
ENSG00000156968	4.79182818725864	9.78730277825381	2.53775080210515	3.08593900779754
ENSG00000156970	0.352215141374817	0.628135050635466	0.689839377743352	0.0245786957290553
ENSG00000156973	9.3049744795829	15.5872427128711	8.72804826657189	3.8700115168848
ENSG00000156976	25.5323469059627	30.3374839718614	19.8515617089303	22.8903426553886
ENSG00000156983	1.85395208454138	1.81434228124434	1.53974974102829	0.931150774905729
ENSG00000156990	7.03612729152786	7.3524729777694	10.6967753682272	7.13651294347662
ENSG00000157005	0	0	0	0
ENSG00000157014	1.61215121012502	1.71424655443875	4.32925217874317	1.32254655112032
ENSG00000157017	0.0472155250246041	0.254787992408396	0.243684370042104	0.128499146092254
ENSG00000157020	32.4932410290691	35.8042954931387	30.2003356916334	20.4656811868076
ENSG00000157021	0.1889947279777	0	0.0520225059640447	0.137162009873754
ENSG00000157036	1.13261453743656	1.1270170867635	0.945237008436962	0.278733149541982
ENSG00000157045	11.7421053137971	22.2231158655072	4.36355581718432	3.69709673090178
ENSG00000157060	0	0	0	0
ENSG00000157064	0.017821505339942	0.0284947428086382	0.00817588386155744	0.021556452196299
ENSG00000157077	3.45866901881716	1.78639379865341	1.77837043635849	2.51775076508974
ENSG00000157087	17.8019286418446	18.3112247153634	4.0368172782549	4.22685734992917
ENSG00000157093	0	0	0	0
ENSG00000157103	63.6280851519235	26.5507915160216	9.30731395573965	25.8139999391014
ENSG00000157106	1.75772720138912	1.84746986738573	1.22250467862575	1.684532902988
ENSG00000157107	4.00504908993338	3.60408297499329	1.7754077070524	2.7418289240348
ENSG00000157110	8.91325875946792	24.9182929660077	8.69428221860835	6.29015715537605
ENSG00000157111	4.44894820895518	4.65174820015982	1.40257420802736	0.556690111735173
ENSG00000157119	0	0	0	0
ENSG00000157131	153.683678177364	111.777957959812	98.4858242311295	196.744887139335
ENSG00000157150	0.265050788206301	0.0733480584205991	0.0841818732872724	0.351425694994725
ENSG00000157152	0.0608337460760045	0.0208428995770237	0.00598037074502711	0.0157677846535316
ENSG00000157168	0.0226882897184492	0.0136035852744324	1.68228907964491	0.957081399194963
ENSG00000157181	9.52122119528982	14.055659848007	4.25698683056812	4.0153882396144
ENSG00000157184	30.4878916193942	17.8107292473808	13.3034023735656	22.5880649906026
ENSG00000157191	5.41869448268949	9.89539783606761	7.95390215401556	5.322080486493
ENSG00000157193	0.030790720588417	0.0527476884562362	0.0211885598951359	0.0538703435091905
ENSG00000157211	0	0	0	0
ENSG00000157212	1.50058044400499	1.91649233334693	0.915086727755571	0.683416242759462
ENSG00000157214	0.530948078399458	0.998067565882458	0.17116462221072	0.394879538592185
ENSG00000157216	12.4454937410972	12.9377825269668	9.58007255899429	8.99276004050371
ENSG00000157219	0	0	0	0
ENSG00000157224	19.5807020416727	18.1508154666627	8.04568549110966	12.6183277891293
ENSG00000157227	18.4250615942075	14.0524817177729	11.9037725296157	3.8720611194365
ENSG00000157240	0.676396470085348	0.585162235424999	0.385667349973286	0.745103119844142
ENSG00000157259	10.4696668886379	11.4626800611186	3.29927320998689	3.19622987602274
ENSG00000157303	0.253363643698975	2.7006816489593	40.6626626010424	7.85309896489533
ENSG00000157306	0.0533138852298423	0.191797617106162	0.238470837561014	0.0241826839912126
ENSG00000157315	1.50631619015062	1.46226939495224	1.18464896310448	3.41625528323623
ENSG00000157322	0	0	0.018975422257377	0
ENSG00000157326	14.6873657625913	9.98052063124364	24.9307855504614	27.8960247766631
ENSG00000157330	0	0	0	0
ENSG00000157335	0	0	0	0.00416920043673638
ENSG00000157343	0.134135014274444	0.289531809554996	0.443062490985645	0.0486739189743387
ENSG00000157349	3.47736903514787	3.26448682929247	2.29038838647075	3.15460470139357
ENSG00000157350	3.89799496215863	3.39664673152651	1.52646064755297	1.87989022127045
ENSG00000157353	4.88056851938267	11.0782171137847	2.54498927577202	2.6915997358843
ENSG00000157368	1.92882983764087	0.975088016665075	2.91489791708599	0.574688775208821
ENSG00000157379	20.070813807334	19.1090994306298	25.917573356621	29.8358954832952
ENSG00000157388	0.325522451058019	0.0717898914582662	0.133889532644644	0.213843674052424
ENSG00000157399	17.2501053991777	13.5705615669237	36.8035356638211	47.379252940774
ENSG00000157404	0.62922926595892	0.116683664089846	0.116062551871191	0.205967827206298
ENSG00000157423	0.323163070079815	0	0.0014727409602392	0.000970753457500806
ENSG00000157426	1.48995230953339	1.41588313330014	1.79267526819275	1.49192340753698
ENSG00000157429	0.773117564261573	0.8769876550289	0.258820045199999	0.255900861589
ENSG00000157445	0.0366161214476523	0.0329317813316976	0.0314966192571427	0.0539783827972563
ENSG00000157450	1.99126865432279	2.35376189502937	1.060993422414	1.59483021881368
ENSG00000157456	1.08866399839492	1.90183339652293	3.25561539520894	0.0487711501348946
ENSG00000157470	0.0582529204849013	0.104782940600856	0.0734921115999999	0.0132114922930348
ENSG00000157483	7.4163161237194	3.97227983859741	5.14622728201451	2.28546021035319
ENSG00000157500	3.2208345520663	2.65702070326848	2.03298251269857	2.54908961400406
ENSG00000157502	0.445111539011546	0.0655501450601917	0.413776965380222	0.297534582699683
ENSG00000157510	1.94903923925482	1.74809653238464	1.24146597905099	1.03384592491329
ENSG00000157514	119.243162670258	9.2931277901827	159.98642423285	19.6700521540545
ENSG00000157538	7.8622877630383	7.39259600848546	6.16869206918731	5.92485605549082
ENSG00000157540	3.49860820684394	3.006727955247	3.19135290948947	2.56731018712166
ENSG00000157542	0.0017124490496325	0.0184816945371323	0	0.000776751010356588
ENSG00000157551	0.0120160953375511	0.13448745084858	0.0771759047877124	0.477817473079379
ENSG00000157554	1.3966988220553	1.91529644008497	0.896752672830748	1.08518473346185
ENSG00000157557	43.7350894575754	45.9375759178401	91.5060812413439	38.419563353834
ENSG00000157570	2.14780955937769	2.90946720266149	1.84477538588271	1.62731908084731
ENSG00000157578	0.28865185443084	0.204539242475539	0.252808277812792	0.172589287970047
ENSG00000157593	18.7528942399588	26.9855435488293	17.6851303357751	16.0359210671114
ENSG00000157600	1.92769869661033	2.30439651836947	1.17267905037327	0.901796481748115
ENSG00000157601	25.361676395781	14.9623697847323	13.6698504468432	2.26030738605359
ENSG00000157613	0.638516613539843	0.405366083939671	0.534164845384442	0.0624681836929687
ENSG00000157617	1.25656920322573	2.26980161873674	2.06507621389503	1.24575314799051
ENSG00000157625	2.7546330628947	3.62148576914527	1.09272013435057	3.81911705562938
ENSG00000157637	85.4404729105844	45.820361518468	84.6806019435497	38.0985026402358
ENSG00000157653	0.0789696281221374	0.208336034481045	0.565164689205633	0.343870954331385
ENSG00000157654	0.210620739877639	0.0322430521896865	0.0154189524137471	0.195136574590608
ENSG00000157657	1.85063865511848	0.63406707839101	0.892206418896758	0.571668340215567
ENSG00000157680	0.023419674676692	0.0249637575070108	0.00895344026686259	0.00826229232589619
ENSG00000157693	1.95467941902318	2.13250908164738	1.17317682737614	0.636636360267569
ENSG00000157703	0	0	0	0
ENSG00000157734	0.280870699967936	0.564975618321879	1.95150949184002	0.521930446270886
ENSG00000157741	0.933956362059835	0.849058111875116	0.370233557226114	0.387714858116384
ENSG00000157764	2.24706391552169	1.23057418968247	0.695002866330598	0.943815692790874
ENSG00000157765	0.0081613443910797	0.0978685883826528	0.0224648376069868	0.403508205296364
ENSG00000157766	0.0190277497624607	0.00456351042209609	0.0235690199531673	0
ENSG00000157778	10.979900760125	14.529875986913	24.864214694519	5.41918127795603
ENSG00000157782	0.0772596558596501	0.013235377995843	0.0303805973149606	0.0100126467181464
ENSG00000157796	2.46353791659074	1.74931873843818	0.839956302047785	1.6339576154098
ENSG00000157800	3.24065272101212	5.08894212665853	1.50660935778612	1.4436812750832
ENSG00000157823	3.98027837740304	2.23928845814712	5.7295403317827	2.3778667736177
ENSG00000157827	0.524981588782538	0.79597444564058	0.406941970420088	0.448882667290879
ENSG00000157833	0.137497526893858	0.188437985821702	0.0811016490408718	0.0534579456543778
ENSG00000157837	3.07376141244735	6.18542691309681	6.87021905847973	4.47330682153361
ENSG00000157851	0	0	0	0
ENSG00000157856	0	0.0971692464022387	0.0650542376868725	0.0122515243664835
ENSG00000157869	2.08165684915106	3.94499087693112	1.29179642572044	1.96431533062987
ENSG00000157870	2.41568287964138	13.142716304547	6.61662972919416	1.17129903461789
ENSG00000157873	5.11533885835012	17.2268818290542	15.8704099187351	6.19695059415523
ENSG00000157881	2.76849808397382	5.25398040215503	4.92888204864324	3.87674259409601
ENSG00000157884	0	0	0	0
ENSG00000157890	0.00545855290930237	0.019637237772836	0.00375628998117799	0
ENSG00000157895	0.925900777432029	1.92273999641378	3.3308256307948	1.7379660464564
ENSG00000157911	1.93339434367991	3.38637587727287	1.60461616706583	2.32795605577268
ENSG00000157916	23.4293858573143	43.9726911339524	26.2757235075787	24.1772262041226
ENSG00000157927	0.0534079298324704	0.0569291686453757	0.0163344612129123	0.0188419324729557
ENSG00000157933	5.62182714449823	7.56806129240868	3.98825310064455	4.6759220718587
ENSG00000157954	11.875084293219	17.4488410648467	13.8455296173498	8.23987137789681
ENSG00000157965	0	0	0	0
ENSG00000157978	7.72952014461945	7.1785289295792	8.31318531333146	3.93081501904531
ENSG00000157985	0.922396167768565	0.566090997411566	0.602686879009231	0.998783694729016
ENSG00000157992	0.633409109247438	0.168792603059956	0.678033916644349	9.32156462499772
ENSG00000157999	0	0.192560535233076	0.0552506328257756	0.024278876051639
ENSG00000158006	8.58640890369947	4.85539158017397	2.83799403870594	7.06503089255479
ENSG00000158008	0	0.060286075414191	0.00576588173200497	0
ENSG00000158014	0.0217249348272718	0.0390779129460731	0.0298999227045527	0.0197084579896095
ENSG00000158019	11.4801030877858	10.3903148631988	11.5500075606349	7.64611549641813
ENSG00000158022	0	0	0	0.0517263511812039
ENSG00000158023	0.0575675920086083	0.198471216902797	0.11389312268278	0.195840944579104
ENSG00000158042	7.51755566034203	17.3535769503484	17.8827694511091	7.11427788896997
ENSG00000158050	0.259084005059477	2.07920888354601	2.00231173725355	3.80577854558628
ENSG00000158055	0.18761135771366	0.112489179871257	0.112966264257929	0.122329485104381
ENSG00000158062	2.54278621164252	4.48238134792548	3.70960182361904	0.830436658419326
ENSG00000158077	0.0556357137486723	0	0.0127618606141124	0.0925314275540279
ENSG00000158079	0.498992943516059	0.428689117180388	0.138377332113792	0.138505693499372
ENSG00000158089	0.184638098682934	0.324738934097785	0.237175420531283	0.184250284942927
ENSG00000158092	5.26385316441594	6.41299503710688	3.17915314224719	4.14026066841147
ENSG00000158104	196.944892398014	294.853615419798	1921.30225241822	959.959205611881
ENSG00000158106	0.772439260349076	1.98033950288395	1.35637460126365	0.104708660216372
ENSG00000158109	20.3880998722389	62.2167157518392	27.9929139331093	40.6071141658973
ENSG00000158113	0.0165882946647093	0.258598923918778	0.0114151948491124	0
ENSG00000158122	1.89179563897483	1.47951462584338	2.61175511517359	1.30580580915875
ENSG00000158125	42.3766185339169	7.39734769918716	14.0088523488164	19.9030504266771
ENSG00000158156	10.8971046425656	4.8853294482962	4.72975792522286	4.72742725895676
ENSG00000158158	2.13060056673527	1.84898230601927	0.964583964749997	0.87422921657816
ENSG00000158161	1.76912731398681	1.67730194399776	2.11907287440887	1.11341289691275
ENSG00000158163	0.0481549693387211	0.161689106738796	0.17894371862525	0.139792944503454
ENSG00000158164	0	0	0.101386927681752	0
ENSG00000158169	2.6560663668421	0.633496862258608	4.92789853659846	4.81574021744048
ENSG00000158186	2.59461691340032	2.7113567210347	3.57606007557381	0.585084531981312
ENSG00000158195	6.12248354689422	5.58639282156889	5.00849517426214	6.32308166024782
ENSG00000158201	26.0071283753312	17.7657460732201	8.12476493385573	8.20919574839967
ENSG00000158220	0.0145632301212253	0.139710587467808	0	0.0099086192197761
ENSG00000158234	1.31967467128243	1.50594400237168	1.24501821454602	0.820650588971013
ENSG00000158246	0	0.187396855339791	0.498585630428209	0.109547149988909
ENSG00000158258	0.123175271240782	0.144867838240938	0.0277109039302914	0.24067577003619
ENSG00000158270	0.304656078398047	0.0351283804696355	0.0282218923855798	0.0903544587856977
ENSG00000158286	0.95162024347181	2.14866445347805	1.59879054707798	0.291652782845091
ENSG00000158290	8.82546005547106	5.50559324680934	4.09446412454466	4.80626651081492
ENSG00000158292	2.77732429016912	1.0179244266357	1.59361936753405	0.639229736730973
ENSG00000158296	1.7503066642336	33.3818572080007	0.224757428679611	3.28965171427985
ENSG00000158301	1.4875590126875	1.53779283855131	0.694206299408386	2.70284973268698
ENSG00000158315	0.0316026881916679	0.113691213146067	0.228346791091591	0.0716734316507993
ENSG00000158321	3.73305154419583	5.91430359288079	2.56889039048921	3.35441993732441
ENSG00000158352	0.535102695705801	0.211079071428053	0.261636839329426	0.162876298351028
ENSG00000158373	13.7293052329149	14.8276493258372	12.7633163396578	11.9714706684965
ENSG00000158402	0.490071855724128	1.28910591397105	2.42596493390131	0.00717071127746953
ENSG00000158406	0.508429142267464	1.21938837676563	0.466499045924432	0.153745829707356
ENSG00000158411	1.47115345747534	2.45502905019406	1.86191253379265	1.21327557663558
ENSG00000158417	12.4501626550295	8.95933138731102	10.8637166492113	8.52902794692949
ENSG00000158423	0.12082474656758	0.165588228348197	0.249435771284761	0.164414954113678
ENSG00000158427	0	0.0184544520271406	0	0
ENSG00000158428	0.0282342103063621	0.0338576853808891	0.165149079990767	0.0640338799767318
ENSG00000158435	7.86985973091903	15.8944311283114	8.09671557329202	5.86533833199566
ENSG00000158445	0.726760486454667	0.129364930041394	2.60217891857619	0.215046303033081
ENSG00000158457	40.3584394156565	31.9396738559907	21.5097564313332	19.674060753349
ENSG00000158458	3.03609903059098	0.119193057599953	0.0435267542514099	0.0450851489613234
ENSG00000158467	3.41334347123332	2.14633015097461	0.851642171409017	1.32190700872693
ENSG00000158470	7.41642208911729	7.11656352507358	3.93187466190341	5.45158715810967
ENSG00000158473	7.03281846613157	21.3256305674271	5.72328381747803	4.97805863065447
ENSG00000158477	0	0.0192468664748709	0.0662691273492364	0.0072801877855225
ENSG00000158480	2.55275334367558	5.93715132140639	2.31052592039681	1.14315486116991
ENSG00000158481	0.49230821824435	0.899599880280514	0.62916417491707	1.08463129410622
ENSG00000158482	0	0	0.0290464431041404	0
ENSG00000158483	0.876899709432078	2.0457503497878	1.44824739352038	0.788275271199816
ENSG00000158485	0.0964618253190839	0.144592946707274	0.0995699576516125	0.0328156421472154
ENSG00000158486	0.00271430220913591	0.0032549162603945	0.00560352149927383	0.00123118231389827
ENSG00000158488	0.0739363990769901	0.310318708702534	0.305274925107691	0.226373839097961
ENSG00000158497	0	0	0	0
ENSG00000158516	0	0	0	0
ENSG00000158517	0.142910202124174	0.411297523853826	0.383538908668648	0.732496990919895
